codigo_ibge,anomes_s,qtd_familias_beneficiarias_bolsa_familia_s,valor_repassado_bolsa_familia_s,pbf_vlr_medio_benef_f
500450,202507,645,450474.0,699.49
500460,202507,934,587218.0,628.71
500470,202507,1103,692955.0,628.25
500480,202507,1468,1048947.0,714.54
500490,202507,352,242260.0,688.24
500500,202507,1234,875200.0,709.81
500510,202507,316,218442.0,691.27
500515,202507,745,500920.0,677.83
500520,202507,1933,1410771.0,730.59
500525,202507,625,427423.0,683.88
500540,202507,1806,1271053.0,703.79
500560,202507,4006,2862574.0,717.8
500568,202507,1810,1231915.0,680.62
500570,202507,3867,2542259.0,657.76
500580,202507,1473,981474.0,667.22
500600,202507,1392,940658.0,675.76
500620,202507,3417,2263044.0,663.65
500625,202507,215,141287.0,657.15
500627,202507,199,127249.0,639.44
500630,202507,2278,1483669.0,651.88
500635,202507,1940,1529346.0,800.29
500640,202507,800,553438.0,691.8
500660,202507,9146,6441644.0,705.08
500690,202507,1453,1017600.0,700.34
500710,202507,1077,674008.0,626.4
500720,202507,1799,1186292.0,659.78
500730,202507,330,212330.0,643.42
500740,202507,1792,1253428.0,699.46
500750,202507,444,302236.0,680.71
500755,202507,345,219567.0,636.43
500769,202507,1215,816303.0,672.41
500770,202507,576,406069.0,704.98
500780,202507,361,237151.0,656.93
500790,202507,3545,2356622.0,665.34
500793,202507,916,626839.0,685.07
500795,202507,1543,1038385.0,672.97
500797,202507,309,218136.0,705.94
500800,202507,1210,833877.0,689.15
500830,202507,7338,4890185.0,667.6
500840,202507,465,307792.0,661.92
510010,202507,805,548801.0,681.74
510020,202507,900,575709.0,641.1
510025,202507,3617,2408541.0,667.93
510030,202507,940,635674.0,684.26
510035,202507,498,375667.0,760.46
510040,202507,1033,688662.0,668.6
510050,202507,1073,716342.0,668.23
510060,202507,503,335578.0,669.82
510080,202507,608,423381.0,696.35
510100,202507,277,186069.0,676.61
510120,202507,128,88458.0,691.08
510125,202507,742,472737.0,638.83
510130,202507,720,507849.0,706.33
510140,202507,1624,1144543.0,707.82
510160,202507,1391,947508.0,681.17
510170,202507,2498,1697178.0,686.01
510180,202507,5993,4176430.0,697.7
510185,202507,719,496462.0,692.42
510190,202507,879,646798.0,743.45
510250,202507,8098,5495440.0,680.89
510260,202507,1813,1663836.0,917.73
510263,202507,959,569475.0,596.31
510267,202507,1516,980194.0,648.28
510268,202507,318,191877.0,603.39
510269,202507,391,275874.0,711.02
510270,202507,1028,715522.0,700.12
510279,202507,469,292787.0,625.61
510285,202507,470,327626.0,697.08
510300,202507,2216,1533086.0,692.14
510305,202507,753,527752.0,701.8
510310,202507,532,339587.0,656.84
510320,202507,1328,826386.0,625.58
510325,202507,1557,1036704.0,670.14
510330,202507,1797,1297249.0,725.53
510335,202507,2658,1808902.0,683.64
510336,202507,253,181580.0,723.43
510337,202507,710,492447.0,694.57
510340,202507,38610,25956448.0,673.62
510343,202507,494,338989.0,686.21
510345,202507,643,441518.0,686.65
510350,202507,879,587571.0,669.22
510360,202507,754,531005.0,704.25
510370,202507,1170,868920.0,743.94
510380,202507,212,150823.0,714.8
510385,202507,1107,830654.0,751.04
510390,202507,825,618368.0,749.54
510395,202507,306,204191.0,669.48
510410,202507,3059,2101432.0,689.9
510420,202507,1242,829935.0,669.3
510450,202507,178,117177.0,658.3
510452,202507,704,509191.0,723.28
510454,202507,550,382830.0,697.32
510455,202507,396,269585.0,680.77
510460,202507,790,511498.0,652.42
510480,202507,1869,1250171.0,670.69
510490,202507,1015,698904.0,689.93
510500,202507,416,285566.0,693.12
510510,202507,1788,1276139.0,713.72
510515,202507,2241,1517781.0,681.84
510517,202507,900,615265.0,683.63
510520,202507,666,450747.0,676.8
510523,202507,509,344879.0,678.9
510525,202507,3444,2254709.0,656.39
510530,202507,409,284633.0,695.92
510550,202507,1473,1010971.0,688.2
510558,202507,1056,754078.0,715.44
510560,202507,617,401714.0,655.32
510562,202507,2410,1589867.0,661.89
510590,202507,1677,1153282.0,692.66
510600,202507,460,297529.0,646.8
510610,202507,1327,904282.0,681.45
510615,202507,1188,744533.0,626.71
510617,202507,800,629178.0,787.46
510618,202507,669,469182.0,705.54
510619,202507,156,102243.0,655.4
510620,202507,310,211787.0,687.62
510621,202507,474,272567.0,576.25
510622,202507,1496,959626.0,645.78
510623,202507,1131,777269.0,689.07
510624,202507,307,194325.0,637.13
510625,202507,1390,919397.0,661.91
510626,202507,550,360713.0,657.04
510627,202507,222,157520.0,709.55
510628,202507,572,393836.0,688.52
510629,202507,587,391714.0,667.32
510630,202507,1394,1026517.0,742.24
510631,202507,292,197231.0,677.77
510637,202507,1406,904284.0,652.44
510642,202507,3171,2235309.0,705.37
510645,202507,362,247877.0,686.64
510650,202507,4330,3087544.0,714.87
510665,202507,495,328351.0,663.34
510670,202507,187,131668.0,704.11
510675,202507,2271,1482690.0,667.88
510677,202507,1175,835917.0,714.46
510680,202507,200,135541.0,684.55
510682,202507,1038,710838.0,699.64
510685,202507,291,200214.0,688.02
510700,202507,1777,1210191.0,692.33
510704,202507,3523,2303169.0,657.86
510706,202507,1894,1390359.0,734.47
510710,202507,1000,660458.0,662.45
510715,202507,217,144291.0,664.94
510718,202507,1025,769531.0,755.92
510719,202507,168,112974.0,676.49
510720,202507,327,205674.0,628.97
510724,202507,309,205400.0,664.72
510726,202507,301,204802.0,680.41
510729,202507,122,78096.0,640.13
510730,202507,1354,881358.0,653.34
510735,202507,824,613400.0,744.42
510740,202507,403,280285.0,695.5
510757,202507,212,164949.0,778.06
510760,202507,11524,7589185.0,659.64
510770,202507,2220,1511456.0,680.84
510774,202507,268,182284.0,680.16
510775,202507,171,115953.0,686.11
510776,202507,295,210511.0,713.6
510777,202507,763,522063.0,685.12
510779,202507,407,308272.0,757.43
510780,202507,1977,1352382.0,685.79
510785,202507,732,518706.0,708.61
510787,202507,1152,756112.0,660.36
510788,202507,175,118517.0,677.24
510790,202507,4972,3179587.0,642.6
510792,202507,4682,3096567.0,662.93
510794,202507,414,283141.0,687.24
510795,202507,4841,3252710.0,672.19
510800,202507,512,341220.0,669.06
510805,202507,584,393747.0,675.38
510810,202507,309,216874.0,711.06
510820,202507,316,199354.0,632.87
510830,202507,455,305904.0,672.32
510835,202507,234,160188.0,690.47
510840,202507,24812,17382015.0,703.1
510850,202507,496,344606.0,694.77
510860,202507,1201,843674.0,703.06
510880,202507,269,175680.0,657.98
510885,202507,184,126187.0,685.8
510890,202507,325,233889.0,730.9
510895,202507,734,491902.0,670.17
520005,202507,2390,1697628.0,712.39
520010,202507,1345,914569.0,680.99
520013,202507,1269,814456.0,643.33
520015,202507,184,118722.0,663.25
520017,202507,460,294982.0,641.27
520020,202507,263,172200.0,654.75
520025,202507,23224,16058158.0,691.54
520030,202507,3568,2452470.0,687.35
520050,202507,137,89624.0,654.19
520055,202507,528,357611.0,677.29
520060,202507,847,594658.0,702.08
520080,202507,897,583329.0,652.49
520082,202507,347,230731.0,664.93
520085,202507,426,267449.0,627.81
520090,202507,373,248676.0,666.69
520110,202507,10349,6568085.0,637.37
520120,202507,73,48560.0,665.21
520130,202507,1589,998803.0,628.97
520140,202507,19385,12801646.0,660.53
520145,202507,170,108777.0,639.86
520150,202507,303,210986.0,696.32
520160,202507,358,242211.0,676.57
520170,202507,1830,1221908.0,668.81
520180,202507,1725,1162398.0,675.81
520215,202507,869,575358.0,662.85
520235,202507,358,233866.0,655.09
520250,202507,635,399914.0,630.78
520260,202507,220,138695.0,636.22
520280,202507,324,209690.0,647.19
520310,202507,412,271821.0,659.76
520320,202507,870,598419.0,687.84
520330,202507,2819,1920932.0,685.31
520340,202507,907,602501.0,664.28
520350,202507,1319,894600.0,680.3
520355,202507,752,511620.0,680.35
520357,202507,505,352604.0,701.0
520360,202507,340,220200.0,647.65
520380,202507,394,251665.0,638.74
520390,202507,423,282752.0,676.44
520393,202507,239,154792.0,650.39
520396,202507,481,332375.0,691.01
520400,202507,1025,704177.0,687.67
520410,202507,756,503239.0,665.66
520420,202507,187,123810.0,662.09
520425,202507,454,299025.0,658.65
520430,202507,591,405549.0,688.54
520440,202507,724,465621.0,643.12
520450,202507,4862,3164549.0,651.01
520455,202507,304,197945.0,653.28
520460,202507,446,295095.0,661.65
520465,202507,524,349040.0,666.11
520470,202507,1318,877939.0,666.62
520480,202507,480,331775.0,691.2
520485,202507,1203,858167.0,713.36
520490,202507,2414,1650269.0,683.62
520495,202507,914,599144.0,656.24
520500,202507,871,577438.0,662.96
520505,202507,492,318476.0,647.31
520510,202507,4768,3245493.0,681.97
520520,202507,659,437712.0,665.22
520530,202507,1440,1023582.0,710.82
520540,202507,953,588110.0,617.11
520545,202507,634,403616.0,636.62
520547,202507,703,487261.0,693.12
520549,202507,10007,6820642.0,682.06
520551,202507,2969,2036888.0,686.51
520552,202507,536,383160.0,714.85
520570,202507,195,128472.0,658.83
520580,202507,1128,749880.0,665.38
520590,202507,631,431925.0,685.6
520620,202507,5498,3808884.0,697.09
520630,202507,391,278568.0,712.45
520640,202507,940,603273.0,641.78
520650,202507,487,321897.0,660.98
520660,202507,161,113678.0,706.07
520670,202507,565,378693.0,670.25
520680,202507,373,251496.0,674.25
520690,202507,196,132281.0,674.9
520710,202507,148,92877.0,631.82
520725,202507,576,389494.0,676.2
520735,202507,354,235347.0,666.71
520740,202507,852,551846.0,647.71
520750,202507,317,219853.0,693.54
520753,202507,686,452569.0,659.72
520760,202507,797,513271.0,644.0
520780,202507,704,448473.0,647.15
520790,202507,1492,1022066.0,685.03
520800,202507,9747,6634352.0,681.01
520810,202507,488,321903.0,659.64
520815,202507,227,150335.0,668.16
520830,202507,960,635170.0,661.64
520840,202507,1490,1026839.0,689.62
520850,202507,306,201226.0,657.6
520860,202507,4099,2630218.0,644.03
520870,202507,69968,45826128.0,655.87
520880,202507,5110,3469790.0,680.35
520890,202507,2033,1312856.0,645.77
520910,202507,1557,1023629.0,659.55
520915,202507,405,268426.0,662.78
520920,202507,2316,1603876.0,694.62
520929,202507,272,172387.0,633.78
520940,202507,558,366180.0,656.24
520945,202507,199,124954.0,627.91
520960,202507,614,402586.0,655.68
520970,202507,2134,1465099.0,687.19
520980,202507,307,199686.0,650.44
520990,202507,1971,1375154.0,698.05
520993,202507,395,258150.0,653.54
520995,202507,964,660375.0,685.04
521000,202507,3295,2131973.0,647.03
521010,202507,2204,1454071.0,660.04
521015,202507,318,210142.0,660.82
521020,202507,1632,1081178.0,663.3
521030,202507,320,199310.0,622.84
521040,202507,3426,2209092.0,646.5
521056,202507,374,254219.0,679.73
521060,202507,402,267149.0,664.55
521080,202507,263,170618.0,648.74
521090,202507,879,594445.0,677.04
521100,202507,871,575361.0,661.33
521120,202507,2053,1310802.0,638.79
521130,202507,396,264843.0,670.49
521140,202507,705,463443.0,657.37
521150,202507,5341,3648440.0,683.87
521160,202507,296,196454.0,665.95
521170,202507,339,209151.0,616.96
521180,202507,4248,2860789.0,673.44
521190,202507,4770,3155203.0,661.61
521200,202507,276,175571.0,636.13
521205,202507,333,221163.0,664.15
521210,202507,240,153305.0,638.77
521220,202507,1729,1140111.0,659.4
521225,202507,265,180864.0,687.7
521230,202507,919,633689.0,689.54
521250,202507,20600,14187824.0,689.6
521260,202507,290,187868.0,647.82
521270,202507,1376,943442.0,686.14
521280,202507,976,641764.0,659.57
521290,202507,185,125193.0,676.72
521295,202507,579,380680.0,657.48
521300,202507,846,564746.0,667.55
521305,202507,329,221382.0,674.95
521308,202507,2044,1311735.0,641.75
521310,202507,3805,2472620.0,650.35
521340,202507,135,86836.0,643.23
521350,202507,1291,910925.0,706.14
521370,202507,428,285369.0,666.75
521375,202507,642,420253.0,654.6
521377,202507,639,435523.0,681.57
521380,202507,1499,910794.0,610.45
521385,202507,321,211828.0,659.9
521390,202507,237,144552.0,609.92
521400,202507,1614,1095084.0,679.33
521405,202507,485,312576.0,644.49
521410,202507,479,326202.0,681.01
521440,202507,603,387638.0,642.85
521450,202507,2260,1554492.0,688.44
521460,202507,2435,1498985.0,621.99
521470,202507,332,218077.0,656.86
521480,202507,148,92165.0,622.74
521483,202507,1115,775535.0,695.55
521486,202507,800,531042.0,663.8
521487,202507,275,185208.0,673.48
521490,202507,434,286130.0,659.29
521500,202507,949,621860.0,655.28
521520,202507,387,253338.0,654.62
521523,202507,8647,5974697.0,692.96
521525,202507,498,323104.0,648.8
521530,202507,713,478210.0,670.7
521540,202507,318,214286.0,673.86
521550,202507,365,247187.0,679.09
521560,202507,2809,1925263.0,687.35
521565,202507,259,171264.0,663.81
521570,202507,1623,1105141.0,680.92
521580,202507,180,114903.0,641.92
521590,202507,395,255641.0,647.19
521600,202507,195,128869.0,660.87
521630,202507,524,347007.0,669.9
521640,202507,695,459862.0,661.67
521645,202507,156,94324.0,604.64
521680,202507,716,459150.0,650.35
521690,202507,240,160073.0,666.97
521710,202507,1589,1078338.0,679.05
521720,202507,803,503163.0,628.17
521730,202507,1507,972792.0,646.8
521740,202507,1851,1190337.0,644.47
521760,202507,11077,7684496.0,693.99
521770,202507,797,471669.0,591.81
521800,202507,3012,2006388.0,666.13
521805,202507,347,226857.0,653.77
521810,202507,357,242448.0,679.13
521830,202507,3763,2529524.0,673.64
521839,202507,417,268191.0,644.69
521850,202507,2094,1344951.0,642.29
521860,202507,628,416283.0,662.87
521870,202507,320,216165.0,675.52
521878,202507,286,183048.0,640.03
521880,202507,11458,7372801.0,644.7
521890,202507,1005,634571.0,634.57
521900,202507,447,290186.0,649.19
521910,202507,520,352461.0,677.81
521920,202507,255,161885.0,634.84
521925,202507,359,240286.0,671.19
521930,202507,2304,1606536.0,697.58
521935,202507,408,269801.0,662.9
521940,202507,552,369570.0,673.17
521945,202507,309,206847.0,669.41
521950,202507,286,184727.0,645.9
521960,202507,279,177149.0,656.11
521970,202507,1289,815836.0,632.92
521971,202507,199,122469.0,615.42
521973,202507,723,485137.0,671.01
521975,202507,8226,5572665.0,678.6
521980,202507,1303,883138.0,677.77
521990,202507,763,511062.0,669.81
522000,202507,1302,885878.0,680.4
522005,202507,130,88545.0,681.12
522010,202507,1879,1209734.0,644.5
522015,202507,589,404446.0,686.67
522020,202507,2327,1545762.0,664.27
522026,202507,286,184472.0,651.84
522028,202507,201,141114.0,702.06
522040,202507,1287,820629.0,638.62
522045,202507,9010,6075699.0,675.75
522050,202507,535,361209.0,675.16
522060,202507,1463,984730.0,673.09
522068,202507,967,632986.0,654.59
522070,202507,588,401388.0,682.63
522100,202507,311,203793.0,655.28
522108,202507,879,600622.0,683.3
522119,202507,1124,773432.0,689.95
522130,202507,261,172090.0,659.35
522140,202507,10449,6861031.0,657.75
522145,202507,374,244353.0,653.35
522150,202507,319,197824.0,620.14
522155,202507,462,308791.0,671.28
522157,202507,453,287289.0,634.19
522160,202507,1740,1120655.0,647.03
522170,202507,1583,1051273.0,664.1
522180,202507,213,133409.0,626.33
522185,202507,10793,7193532.0,669.85
522190,202507,308,200462.0,650.85
522200,202507,905,610640.0,680.0
522205,202507,659,431359.0,654.57
522220,202507,573,386418.0,674.38
522230,202507,632,416794.0,660.53
530010,202507,161234,108403595.0,673.31
110001,202506,1659,1130195.0,684.14
110002,202506,7642,5152095.0,675.68
110003,202506,301,200852.0,667.28
110004,202506,5985,3918215.0,654.78
110005,202506,1210,831980.0,689.87
110006,202506,488,315848.0,651.23
110007,202506,280,180422.0,644.36
110008,202506,2008,1398151.0,696.64
110009,202506,1562,992340.0,635.3
110010,202506,5164,3895657.0,755.12
110011,202506,3597,2292753.0,637.76
110012,202506,7652,5106055.0,667.37
110013,202506,2735,1807526.0,660.89
110014,202506,1468,911672.0,621.45
110015,202506,2449,1607430.0,657.17
110018,202506,1382,914620.0,661.81
110020,202506,49858,33687387.0,676.18
110025,202506,2096,1344965.0,642.29
110026,202506,205,137677.0,674.89
110028,202506,2078,1334595.0,645.04
110029,202506,591,391910.0,663.13
110030,202506,4967,3304841.0,666.16
110032,202506,1139,741252.0,651.36
110033,202506,2723,1947720.0,715.81
110034,202506,1399,926363.0,664.54
110037,202506,362,223757.0,618.11
110040,202506,1206,815893.0,678.78
110045,202506,2036,1367891.0,672.84
110050,202506,484,315741.0,656.43
110060,202506,294,196633.0,668.82
110070,202506,555,358170.0,645.35
110080,202506,3777,2569244.0,683.86
110090,202506,242,164578.0,680.07
110092,202506,885,621537.0,702.3
110094,202506,1222,828241.0,677.77
110100,202506,930,584691.0,628.7
110110,202506,723,501651.0,694.81
110120,202506,619,417672.0,674.75
110130,202506,796,532794.0,670.18
110140,202506,1413,954219.0,675.31
110143,202506,742,500780.0,674.91
110145,202506,388,254864.0,656.87
110146,202506,265,186738.0,704.67
110147,202506,290,195568.0,674.37
110148,202506,196,126044.0,643.08
110149,202506,1395,931696.0,667.88
110150,202506,886,588060.0,663.72
110155,202506,369,236279.0,640.32
110160,202506,521,350624.0,674.28
110170,202506,1024,678888.0,662.98
110175,202506,1094,728353.0,665.77
110180,202506,468,312666.0,668.09
120001,202506,2334,1607652.0,688.8
120005,202506,1840,1478646.0,803.61
120010,202506,4759,3334250.0,700.62
120013,202506,1985,1399892.0,705.24
120017,202506,1996,1413721.0,708.63
120020,202506,15093,10859963.0,719.97
120025,202506,2629,1837176.0,698.81
120030,202506,5916,4574098.0,773.57
120032,202506,1802,1571388.0,872.02
120033,202506,4509,3268171.0,724.81
120034,202506,2641,1967811.0,747.93
120035,202506,3865,3008049.0,778.28
120038,202506,2483,1702238.0,685.83
120039,202506,2151,1727157.0,802.96
120040,202506,44987,30094594.0,669.48
120042,202506,3168,2365458.0,746.67
120043,202506,1253,1101121.0,880.19
120045,202506,3418,2335220.0,683.21
120050,202506,9351,6663148.0,712.56
120060,202506,9481,7393058.0,779.86
120070,202506,2956,2070541.0,700.45
120080,202506,4110,2905830.0,707.19
130002,202506,3425,2589357.0,756.24
130006,202506,2697,2130518.0,789.96
130008,202506,2330,1798493.0,772.22
130010,202506,3837,2709163.0,707.91
130014,202506,2314,1588781.0,686.89
130020,202506,2405,1927730.0,801.55
130030,202506,16297,11299571.0,693.35
130040,202506,3467,2639401.0,761.29
130050,202506,6321,5024208.0,795.73
130060,202506,7372,6057708.0,821.72
130063,202506,5195,4067187.0,783.21
130068,202506,3679,2736933.0,743.93
130070,202506,5970,4237489.0,709.8
130080,202506,6999,5254736.0,750.78
130083,202506,2792,2066687.0,740.22
130090,202506,3511,2320855.0,661.02
130100,202506,6293,4579618.0,727.73
130110,202506,5746,4061476.0,706.84
130115,202506,4363,3142439.0,720.25
130120,202506,15335,11400040.0,743.5
130130,202506,4296,3218597.0,749.21
130140,202506,6887,5288443.0,768.0
130150,202506,4103,2924807.0,712.85
130160,202506,6875,5075057.0,738.19
130165,202506,3325,2493179.0,749.83
130170,202506,11605,8227764.0,709.05
130180,202506,4762,3602989.0,756.93
130185,202506,15221,10678949.0,702.19
130190,202506,17031,12330738.0,724.19
130195,202506,2152,1825609.0,848.33
130200,202506,1876,1308176.0,697.32
130210,202506,1633,1229902.0,753.15
130220,202506,2514,1903609.0,757.2
130230,202506,4762,4135618.0,869.74
130240,202506,12958,9078398.0,700.6
130250,202506,20857,15092769.0,723.67
130255,202506,4012,2898101.0,722.36
130260,202506,260651,178489128.0,685.38
130270,202506,8818,6662052.0,755.68
130280,202506,3356,2751441.0,820.1
130290,202506,14027,10742025.0,765.97
130300,202506,4564,3306871.0,724.56
130310,202506,6473,4728978.0,730.91
130320,202506,2571,1850026.0,722.1
130330,202506,3905,2857301.0,731.7
130340,202506,21774,15907202.0,730.69
130350,202506,3591,2824596.0,786.58
130353,202506,5201,3692985.0,710.05
130356,202506,3817,2701553.0,707.77
130360,202506,2678,2127413.0,794.4
130370,202506,4215,3711257.0,880.49
130380,202506,8985,7573427.0,843.37
130390,202506,7812,6381269.0,817.48
130395,202506,2318,1668068.0,719.93
130400,202506,2486,1847248.0,743.36
130406,202506,10625,8414025.0,792.28
130410,202506,4270,3288995.0,770.26
130420,202506,14516,11222776.0,773.72
130423,202506,4025,3164744.0,786.27
130426,202506,2916,2349466.0,805.72
130430,202506,3867,2676409.0,692.29
130440,202506,4797,3514465.0,732.79
140002,202506,2046,1592376.0,778.67
140005,202506,2803,2076578.0,741.11
140010,202506,37724,26660600.0,707.14
140015,202506,4262,3169947.0,743.77
140017,202506,4565,3322506.0,729.1
140020,202506,3816,2729894.0,717.07
140023,202506,2236,1593050.0,713.09
140028,202506,1403,1000027.0,712.78
140030,202506,4768,3325096.0,699.14
140040,202506,3112,2668182.0,857.38
140045,202506,3974,3237395.0,814.85
140047,202506,4383,3051232.0,696.47
140050,202506,1487,1054299.0,709.01
140060,202506,1644,1135428.0,690.65
140070,202506,2218,2252762.0,1016.13
150010,202506,40031,26821064.0,670.04
150013,202506,1475,1014983.0,688.12
150020,202506,14205,9993806.0,703.84
150030,202506,8830,6995134.0,793.37
150034,202506,2790,1885845.0,676.17
150040,202506,13080,9708812.0,742.49
150050,202506,6701,4780463.0,713.5
150060,202506,14365,9810006.0,683.01
150070,202506,6508,5246482.0,806.28
150080,202506,52130,33805644.0,648.69
150085,202506,7009,4956199.0,707.22
150090,202506,11212,7768542.0,692.88
150095,202506,6102,4206008.0,689.28
150100,202506,2882,2151152.0,747.71
150110,202506,5721,4480213.0,783.12
150120,202506,7993,5557659.0,695.4
150125,202506,642,438937.0,683.7
150130,202506,18536,12636286.0,682.05
150140,202506,167720,108823072.0,649.29
150145,202506,2804,2008319.0,717.0
150150,202506,11934,7802181.0,653.89
150157,202506,2410,1676416.0,695.61
150160,202506,3384,2212138.0,653.71
150170,202506,25257,17290058.0,684.56
150172,202506,3356,2318832.0,690.95
150175,202506,1523,1073661.0,704.96
150178,202506,9012,6383378.0,708.56
150180,202506,24835,19235744.0,774.88
150190,202506,6786,4598984.0,678.02
150195,202506,4957,3627713.0,732.72
150200,202506,5549,3881977.0,699.58
150210,202506,33167,23281790.0,702.15
150215,202506,10323,7077938.0,685.85
150220,202506,11649,7721698.0,663.21
150230,202506,13404,9041081.0,674.51
150240,202506,22572,14718224.0,652.11
150250,202506,4687,3679905.0,785.63
150260,202506,2905,1979929.0,682.03
150270,202506,3838,2598989.0,677.53
150275,202506,7521,5236349.0,696.23
150276,202506,1791,1277955.0,714.34
150277,202506,3657,2512040.0,686.91
150280,202506,7765,5963095.0,768.04
150285,202506,2888,2121894.0,734.73
150290,202506,10758,7185592.0,668.12
150293,202506,6370,4306704.0,676.09
150295,202506,4259,3070830.0,721.36
150300,202506,2305,1600823.0,694.5
150304,202506,3360,2340266.0,696.51
150307,202506,5466,3800433.0,695.29
150309,202506,4232,2867483.0,677.73
150310,202506,7240,5645774.0,779.8
150320,202506,7432,4907963.0,660.65
150330,202506,14458,10227999.0,707.48
150340,202506,2021,1359365.0,672.62
150345,202506,8094,5718042.0,706.45
150350,202506,8168,5553026.0,679.85
150360,202506,16501,11588169.0,702.4
150370,202506,9095,6512472.0,716.05
150375,202506,4029,3454741.0,857.68
150380,202506,7201,4853466.0,674.0
150390,202506,7266,5847632.0,804.79
150400,202506,6598,4665472.0,707.43
150405,202506,7225,4955960.0,686.23
150410,202506,1508,1035253.0,686.51
150420,202506,31353,21654045.0,690.96
150430,202506,7331,5031579.0,686.44
150440,202506,6300,4302935.0,683.11
150442,202506,21135,13814531.0,653.79
150445,202506,6475,4559854.0,704.22
150450,202506,6628,5403312.0,815.23
150460,202506,9067,6400655.0,706.01
150470,202506,16561,11534998.0,696.56
150475,202506,4043,2819418.0,697.53
150480,202506,12815,9003358.0,702.62
150490,202506,7673,5549482.0,723.72
150495,202506,5555,3834102.0,690.21
150497,202506,1847,1317036.0,713.84
150500,202506,2428,1595388.0,657.08
150503,202506,3214,2279752.0,709.76
150506,202506,12364,8736325.0,706.71
150510,202506,10576,7631164.0,721.83
150520,202506,9508,7058489.0,742.53
150530,202506,11440,8584865.0,750.56
150540,202506,4376,2951154.0,674.4
150543,202506,4773,3237509.0,678.44
150548,202506,9144,6461135.0,707.14
150549,202506,1399,981241.0,701.39
150550,202506,12217,8268008.0,676.87
150553,202506,23853,16318334.0,684.15
150555,202506,1610,1126856.0,699.91
150560,202506,1667,1082753.0,649.52
150563,202506,1904,1321190.0,694.27
150565,202506,3940,2754677.0,699.16
150570,202506,6969,4842697.0,694.99
150580,202506,10947,9032825.0,825.37
150590,202506,7666,5669648.0,739.58
150600,202506,9018,6575362.0,729.22
150610,202506,2617,1750744.0,668.99
150611,202506,2630,1748472.0,665.07
150613,202506,8630,5868332.0,680.23
150616,202506,2405,1638906.0,681.74
150618,202506,5295,3601752.0,680.47
150619,202506,4431,3089263.0,697.35
150620,202506,6447,4356022.0,675.88
150630,202506,6339,4322085.0,681.82
150635,202506,3652,2411386.0,660.65
150640,202506,1832,1249316.0,681.94
150650,202506,8940,5947103.0,665.37
150655,202506,5209,3519733.0,675.83
150658,202506,2445,1677620.0,686.14
150660,202506,4608,3090817.0,670.9
150670,202506,6164,4293988.0,698.21
150680,202506,49108,35294892.0,718.92
150690,202506,1874,1287143.0,687.21
150700,202506,6305,4251907.0,674.48
150710,202506,3004,2029391.0,675.56
150715,202506,4133,2870403.0,695.18
150720,202506,7312,5149375.0,704.24
150730,202506,10998,7773417.0,707.06
150740,202506,3487,2322883.0,666.54
150745,202506,4292,2984067.0,695.26
150746,202506,1256,895502.0,712.98
150747,202506,4791,3277198.0,684.03
150750,202506,2943,2115989.0,719.72
150760,202506,9289,6426937.0,692.18
150770,202506,6524,4860439.0,745.47
150775,202506,978,693732.0,709.34
150780,202506,4448,3226954.0,726.14
150790,202506,5077,3621109.0,713.38
150795,202506,13921,9732036.0,699.29
150796,202506,2921,1994785.0,682.91
150797,202506,3582,2574016.0,718.6
150800,202506,12150,8749548.0,721.73
150803,202506,8591,5765671.0,671.21
150805,202506,2700,1904532.0,705.38
150808,202506,2972,1921974.0,648.66
150810,202506,11829,8060393.0,681.47
150812,202506,5098,3400942.0,667.11
150815,202506,7476,5371097.0,718.54
150820,202506,11019,7437617.0,675.04
150830,202506,13388,9769526.0,731.03
150835,202506,2829,1984211.0,701.38
150840,202506,6173,4181539.0,677.72
160005,202506,912,640677.0,702.5
160010,202506,1988,1420783.0,715.04
160015,202506,2870,2078540.0,724.23
160020,202506,2027,1534875.0,757.22
160021,202506,944,776544.0,822.61
160023,202506,1114,849201.0,762.3
160025,202506,2092,1551621.0,742.05
160027,202506,7396,5046397.0,682.41
160030,202506,64491,45538896.0,706.46
160040,202506,4644,3604585.0,777.02
160050,202506,6288,4518439.0,718.7
160053,202506,3645,2635164.0,723.55
160055,202506,1490,1063203.0,714.04
160060,202506,18013,12445650.0,691.31
160070,202506,2730,2153782.0,788.93
160080,202506,2697,2011649.0,745.88
170025,202506,243,165222.0,679.93
170030,202506,522,343143.0,657.36
170035,202506,670,449876.0,673.47
170040,202506,1093,744070.0,680.76
170070,202506,967,665163.0,687.86
170100,202506,1614,1123958.0,696.38
170105,202506,236,151336.0,641.25
170110,202506,596,410176.0,688.21
170130,202506,784,533516.0,681.37
170190,202506,859,580661.0,675.97
170200,202506,669,442977.0,662.15
170210,202506,11676,7687935.0,659.85
170215,202506,613,419895.0,684.98
170220,202506,3527,2440190.0,691.86
170230,202506,722,499371.0,691.65
170240,202506,1889,1263918.0,670.87
170255,202506,2050,1432722.0,698.89
170270,202506,428,286382.0,669.12
170290,202506,2149,1537649.0,715.52
170300,202506,1257,852257.0,678.01
170305,202506,417,281611.0,675.33
170307,202506,782,533025.0,681.62
170310,202506,716,477677.0,667.15
170320,202506,530,357264.0,674.08
170330,202506,897,606893.0,677.34
170360,202506,312,204856.0,656.59
170370,202506,664,447857.0,674.48
170380,202506,1063,750303.0,705.84
170382,202506,311,218778.0,703.47
170384,202506,1077,775065.0,720.32
170386,202506,297,201474.0,678.36
